ID	ID_merged	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	merged	flag
EGP1508	EGP1508	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Viola biflora	d13c	-28.807000000000002	NA	NA
EGR7522	EGR7522	2022-07-27	Gudmedalen	1213	Gud_4	C	3	Viola biflora	c_percent	42.3	NA	NA
EGR7522	EGR7522	2022-07-27	Gudmedalen	1213	Gud_4	C	3	Viola biflora	n_percent	2.41	NA	NA
EGR7522	EGR7522	2022-07-27	Gudmedalen	1213	Gud_4	C	3	Viola biflora	c_n	17.55186721991701	NA	NA
EGR7522	EGR7522	2022-07-27	Gudmedalen	1213	Gud_4	C	3	Viola biflora	d15n	-4.479	NA	NA
EGR7522	EGR7522	2022-07-27	Gudmedalen	1213	Gud_4	C	3	Viola biflora	d13c	-28.368000000000002	NA	NA
DME3135	DME3135	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Alchemilla alpina	c_percent	45.54	NA	NA
DME3135	DME3135	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Alchemilla alpina	n_percent	1.58	NA	NA
DME3135	DME3135	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Alchemilla alpina	c_n	28.82278481012658	NA	NA
DME3135	DME3135	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Alchemilla alpina	d15n	-2.333	NA	NA
DME3135	DME3135	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Alchemilla alpina	d13c	-26.461000000000002	NA	NA
DLO7400	DLO7400	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Alchemilla alpina	c_percent	43.56	NA	NA
DLO7400	DLO7400	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Alchemilla alpina	n_percent	1.32	NA	NA
DLO7400	DLO7400	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Alchemilla alpina	c_n	33	NA	NA
DLO7400	DLO7400	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Alchemilla alpina	d15n	-0.9699999999999999	NA	NA
DLO7400	DLO7400	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Alchemilla alpina	d13c	-27.081	NA	NA
DMA4252	DMA4252	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Alchemilla alpina	c_percent	46.31	NA	NA
DMA4252	DMA4252	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Alchemilla alpina	n_percent	1.57	NA	NA
DMA4252	DMA4252	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Alchemilla alpina	c_n	29.496815286624205	NA	NA
DMA4252	DMA4252	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Alchemilla alpina	d15n	-2.481	NA	NA
DMA4252	DMA4252	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Alchemilla alpina	d13c	-27.045	NA	NA
DMI6803	DMI6803	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Alchemilla alpina	c_percent	44.66	NA	NA
DMI6803	DMI6803	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Alchemilla alpina	n_percent	1.68	NA	NA
DMI6803	DMI6803	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Alchemilla alpina	c_n	26.583333333333332	NA	NA
DMI6803	DMI6803	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Alchemilla alpina	d15n	-1.855	NA	NA
DMI6803	DMI6803	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Alchemilla alpina	d13c	-27.347	NA	NA
DNN4011	DNN4011	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Astragalus alpinus	c_percent	43.73	NA	NA
DNN4011	DNN4011	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Astragalus alpinus	n_percent	3.29	NA	NA
DNN4011	DNN4011	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Astragalus alpinus	c_n	13.291793313069908	NA	NA
DNN4011	DNN4011	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Astragalus alpinus	d15n	-1.312	NA	NA
DNN4011	DNN4011	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Astragalus alpinus	d13c	-29.283	NA	NA
DNI4111	DNI4111	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Astragalus alpinus	c_percent	46.42	NA	NA
DNI4111	DNI4111	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Astragalus alpinus	n_percent	4.16	NA	NA
DNI4111	DNI4111	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Astragalus alpinus	c_n	11.158653846153847	NA	NA
DNI4111	DNI4111	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Astragalus alpinus	d15n	-1.082	NA	NA
DNI4111	DNI4111	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Astragalus alpinus	d13c	-29.142	NA	NA
BQW6041	BQW6041	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Astragalus alpinus	c_percent	44.37	NA	NA
BQW6041	BQW6041	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Astragalus alpinus	n_percent	3.47	NA	NA
BQW6041	BQW6041	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Astragalus alpinus	c_n	12.786743515850143	NA	NA
BQW6041	BQW6041	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Astragalus alpinus	d15n	-1.139	NA	NA
BQW6041	BQW6041	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Astragalus alpinus	d13c	-29.517	NA	NA
DHB3323	DHB3323	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Bistorta vivipara	c_percent	42.9	NA	NA
DHB3323	DHB3323	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Bistorta vivipara	n_percent	2.44	NA	NA
DHB3323	DHB3323	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Bistorta vivipara	c_n	17.581967213114755	NA	NA
DHB3323	DHB3323	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Bistorta vivipara	d15n	0.442	NA	NA
DHB3323	DHB3323	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Bistorta vivipara	d13c	-28.951	NA	NA
DHA2535	DHA2535	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex bigelowii	c_percent	44.98	NA	NA
DHA2535	DHA2535	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex bigelowii	n_percent	2.55	NA	NA
DHA2535	DHA2535	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex bigelowii	c_n	17.63921568627451	NA	NA
DHA2535	DHA2535	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex bigelowii	d15n	0.98	NA	NA
DHA2535	DHA2535	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex bigelowii	d13c	-28.474	NA	NA
DHH1517	DHH1517	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex capillaris	c_percent	46.47	NA	NA
DHH1517	DHH1517	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex capillaris	n_percent	2.49	NA	NA
DHH1517	DHH1517	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex capillaris	c_n	18.662650602409638	NA	NA
DHH1517	DHH1517	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex capillaris	d15n	1.056	NA	NA
DHH1517	DHH1517	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex capillaris	d13c	-29.695	NA	NA
DMN2117	DMN2117	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex flava	c_percent	44.14	NA	NA
DMN2117	DMN2117	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex flava	n_percent	2.11	NA	NA
DMN2117	DMN2117	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex flava	c_n	20.919431279620856	NA	NA
DMN2117	DMN2117	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex flava	d15n	0.5349999999999999	NA	NA
DMN2117	DMN2117	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex flava	d13c	-28.595000000000002	NA	NA
BQS3894	BQS3894	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Carex flava	c_percent	44.89	NA	NA
BQS3894	BQS3894	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Carex flava	n_percent	2.08	NA	NA
BQS3894	BQS3894	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Carex flava	c_n	21.58173076923077	NA	NA
BQS3894	BQS3894	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Carex flava	d15n	0.6220000000000001	NA	NA
BQS3894	BQS3894	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Carex flava	d13c	-27.007	NA	NA
DHG6338	DHG6338	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex flava	c_percent	42.84	NA	NA
DHG6338	DHG6338	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex flava	n_percent	2.27	NA	NA
DHG6338	DHG6338	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex flava	c_n	18.872246696035244	NA	NA
DHG6338	DHG6338	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex flava	d15n	0.556	NA	NA
DHG6338	DHG6338	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex flava	d13c	-28.363	NA	NA
DLG7342	DLG7342	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex vaginata	c_percent	44.67	NA	NA
DLG7342	DLG7342	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex vaginata	n_percent	1.87	NA	NA
DLG7342	DLG7342	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex vaginata	c_n	23.887700534759357	NA	NA
DLG7342	DLG7342	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex vaginata	d15n	1.7200000000000002	NA	NA
DLG7342	DLG7342	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Carex vaginata	d13c	-28.371000000000002	NA	NA
DLK4664	DLK4664	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex vaginata	c_percent	45.21	NA	NA
DLK4664	DLK4664	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex vaginata	n_percent	2.5	NA	NA
DLK4664	DLK4664	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex vaginata	c_n	18.084	NA	NA
DLK4664	DLK4664	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex vaginata	d15n	0.692	NA	NA
DLK4664	DLK4664	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Carex vaginata	d13c	-27.604	NA	NA
BQO3683	BQO3683	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Geranium sylvaticum	c_percent	46.67	NA	NA
BQO3683	BQO3683	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Geranium sylvaticum	n_percent	1.88	NA	NA
BQO3683	BQO3683	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Geranium sylvaticum	c_n	24.824468085106385	NA	NA
BQO3683	BQO3683	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Geranium sylvaticum	d15n	-5.327	NA	NA
BQO3683	BQO3683	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Geranium sylvaticum	d13c	-26.985	NA	NA
DNF3560	DNF3560	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Leontodon autumnalis	c_percent	43.25	NA	NA
DNF3560	DNF3560	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Leontodon autumnalis	n_percent	3.91	NA	NA
DNF3560	DNF3560	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Leontodon autumnalis	c_n	11.061381074168798	NA	NA
DNF3560	DNF3560	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Leontodon autumnalis	d15n	-1.944	NA	NA
DNF3560	DNF3560	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Leontodon autumnalis	d13c	-29.787	NA	NA
DKY3311	DKY3311	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Leontodon autumnalis	c_percent	41.72	NA	NA
DKY3311	DKY3311	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Leontodon autumnalis	n_percent	2.42	NA	NA
DKY3311	DKY3311	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Leontodon autumnalis	c_n	17.239669421487605	NA	NA
DKY3311	DKY3311	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Leontodon autumnalis	d15n	-2.758	NA	NA
DKY3311	DKY3311	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Leontodon autumnalis	d13c	-29.282	NA	NA
DHE6369	DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	c_percent	44.17	NA	NA
DHE6369	DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	n_percent	2.64	NA	NA
DHE6369	DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	c_n	16.731060606060606	NA	NA
DHE6369	DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	d15n	-3.166	NA	NA
DHE6369	DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	d13c	-29.675	NA	NA
DMQ5124	DMQ5124	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Leontodon autumnalis	c_percent	44.49	NA	NA
DMQ5124	DMQ5124	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Leontodon autumnalis	n_percent	2.32	NA	NA
DMQ5124	DMQ5124	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Leontodon autumnalis	c_n	19.176724137931036	NA	NA
DMQ5124	DMQ5124	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Leontodon autumnalis	d15n	-3.649	NA	NA
DMQ5124	DMQ5124	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Leontodon autumnalis	d13c	-29.495	NA	NA
DNM0973	DNM0973	2022-07-27	Gudmedalen	1213	Gud_4	W	6	Leontodon autumnalis	c_percent	44.56	NA	NA
DNM0973	DNM0973	2022-07-27	Gudmedalen	1213	Gud_4	W	6	Leontodon autumnalis	n_percent	1.71	NA	NA
DNM0973	DNM0973	2022-07-27	Gudmedalen	1213	Gud_4	W	6	Leontodon autumnalis	c_n	26.058479532163744	NA	NA
DNM0973	DNM0973	2022-07-27	Gudmedalen	1213	Gud_4	W	6	Leontodon autumnalis	d15n	-2.926	NA	NA
DNM0973	DNM0973	2022-07-27	Gudmedalen	1213	Gud_4	W	6	Leontodon autumnalis	d13c	-29.695	NA	NA
DMZ5774	DMZ5774	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Leontodon autumnalis	c_percent	42.08	NA	NA
DMZ5774	DMZ5774	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Leontodon autumnalis	n_percent	2.28	NA	NA
DMZ5774	DMZ5774	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Leontodon autumnalis	c_n	18.456140350877195	NA	NA
DMZ5774	DMZ5774	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Leontodon autumnalis	d15n	-3.235	NA	NA
DMZ5774	DMZ5774	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Leontodon autumnalis	d13c	-29.868000000000002	NA	NA
DNJ9666	DNJ9666	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Nardus stricta	c_percent	42.84	NA	NA
DNJ9666	DNJ9666	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Nardus stricta	n_percent	1.75	NA	NA
DNJ9666	DNJ9666	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Nardus stricta	c_n	24.48	NA	NA
DNJ9666	DNJ9666	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Nardus stricta	d15n	-2.4939999999999998	NA	NA
DNJ9666	DNJ9666	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Nardus stricta	d13c	-26.935000000000002	NA	NA
DNA9212	DNA9212	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Nardus stricta	c_percent	45.39	NA	NA
DNA9212	DNA9212	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Nardus stricta	n_percent	1.71	NA	NA
DNA9212	DNA9212	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Nardus stricta	c_n	26.54385964912281	NA	NA
DNA9212	DNA9212	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Nardus stricta	d15n	-2.49	NA	NA
DNA9212	DNA9212	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Nardus stricta	d13c	-26.806	NA	NA
DMW4994	DMW4994	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Nardus stricta	c_percent	46.68	NA	NA
DMW4994	DMW4994	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Nardus stricta	n_percent	1.88	NA	NA
DMW4994	DMW4994	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Nardus stricta	c_n	24.829787234042556	NA	NA
DMW4994	DMW4994	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Nardus stricta	d15n	-2.058	NA	NA
DMW4994	DMW4994	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Nardus stricta	d13c	-27.787000000000003	NA	NA
BRE2202	BRE2202	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Oxyria digyna	c_percent	39.95	NA	NA
BRE2202	BRE2202	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Oxyria digyna	n_percent	2.98	NA	NA
BRE2202	BRE2202	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Oxyria digyna	c_n	13.406040268456376	NA	NA
BRE2202	BRE2202	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Oxyria digyna	d15n	3.9210000000000003	NA	NA
BRE2202	BRE2202	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Oxyria digyna	d13c	-27.261	NA	NA
BRA1841	BRA1841	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Oxyria digyna	c_percent	42.11	NA	NA
BRA1841	BRA1841	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Oxyria digyna	n_percent	3.37	NA	NA
BRA1841	BRA1841	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Oxyria digyna	c_n	12.495548961424332	NA	NA
BRA1841	BRA1841	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Oxyria digyna	d15n	2.578	NA	NA
BRA1841	BRA1841	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Oxyria digyna	d13c	-26.836000000000002	NA	NA
DMV1516	DMV1516	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Poa alpina	c_percent	43.64	NA	NA
DMV1516	DMV1516	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Poa alpina	n_percent	1.51	NA	NA
DMV1516	DMV1516	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Poa alpina	c_n	28.90066225165563	NA	NA
DMV1516	DMV1516	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Poa alpina	d15n	-1.01	NA	NA
DMV1516	DMV1516	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Poa alpina	d13c	-26.941000000000003	NA	NA
CFF3631	CFF3631	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Poa alpina	c_percent	41.11	NA	NA
CFF3631	CFF3631	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Poa alpina	n_percent	1.4	NA	NA
CFF3631	CFF3631	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Poa alpina	c_n	29.364285714285717	NA	NA
CFF3631	CFF3631	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Poa alpina	d15n	-1.46	NA	NA
CFF3631	CFF3631	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Poa alpina	d13c	-27.814	NA	NA
BZK5339	BZK5339	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Poa alpina	c_percent	43.53	NA	NA
BZK5339	BZK5339	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Poa alpina	n_percent	1.58	NA	NA
BZK5339	BZK5339	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Poa alpina	c_n	27.550632911392405	NA	NA
BZK5339	BZK5339	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Poa alpina	d15n	-1.619	NA	NA
BZK5339	BZK5339	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Poa alpina	d13c	-26.51	NA	NA
DMU6625	DMU6625	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Poa alpina	c_percent	43.53	NA	NA
DMU6625	DMU6625	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Poa alpina	n_percent	1.74	NA	NA
DMU6625	DMU6625	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Poa alpina	c_n	25.017241379310345	NA	NA
DMU6625	DMU6625	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Poa alpina	d15n	-1.555	NA	NA
DMU6625	DMU6625	2022-07-27	Gudmedalen	1213	Gud_4	W	5	Poa alpina	d13c	-27.752000000000002	NA	NA
DJJ1569	DJJ1569	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Poa alpina	c_percent	43.71	NA	NA
DJJ1569	DJJ1569	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Poa alpina	n_percent	1.51	NA	NA
DJJ1569	DJJ1569	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Poa alpina	c_n	28.94701986754967	NA	NA
DJJ1569	DJJ1569	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Poa alpina	d15n	-1.2730000000000001	NA	NA
DJJ1569	DJJ1569	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Poa alpina	d13c	-27.66	NA	NA
BSC7160	BSC7160	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Salix herbacea	c_percent	50.08	NA	NA
BSC7160	BSC7160	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Salix herbacea	n_percent	2.36	NA	NA
BSC7160	BSC7160	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Salix herbacea	c_n	21.220338983050848	NA	NA
BSC7160	BSC7160	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Salix herbacea	d15n	-1.211	NA	NA
BSC7160	BSC7160	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Salix herbacea	d13c	-28.294	NA	NA
DKQ4853	DKQ4853	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Saussurea alpina	c_percent	42.14	NA	NA
DKQ4853	DKQ4853	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Saussurea alpina	n_percent	1.87	NA	NA
DKQ4853	DKQ4853	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Saussurea alpina	c_n	22.53475935828877	NA	NA
DKQ4853	DKQ4853	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Saussurea alpina	d15n	-1.5190000000000001	NA	NA
DKQ4853	DKQ4853	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Saussurea alpina	d13c	-28.054000000000002	NA	NA
BRY2565	BRY2565	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Saussurea alpina	c_percent	41.55	NA	NA
BRY2565	BRY2565	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Saussurea alpina	n_percent	1.75	NA	NA
BRY2565	BRY2565	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Saussurea alpina	c_n	23.74285714285714	NA	NA
BRY2565	BRY2565	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Saussurea alpina	d15n	-1.46	NA	NA
BRY2565	BRY2565	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Saussurea alpina	d13c	-28.034000000000002	NA	NA
BRU2695	BRU2695	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Saussurea alpina	c_percent	42.74	NA	NA
BRU2695	BRU2695	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Saussurea alpina	n_percent	2.02	NA	NA
BRU2695	BRU2695	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Saussurea alpina	c_n	21.15841584158416	NA	NA
BRU2695	BRU2695	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Saussurea alpina	d15n	-1.369	NA	NA
BRU2695	BRU2695	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Saussurea alpina	d13c	-28.042	NA	NA
BRQ6790	BRQ6790	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Thalictrum alpinum	c_percent	45.34	NA	NA
BRQ6790	BRQ6790	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Thalictrum alpinum	n_percent	2.16	NA	NA
BRQ6790	BRQ6790	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Thalictrum alpinum	c_n	20.99074074074074	NA	NA
BRQ6790	BRQ6790	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Thalictrum alpinum	d15n	-3.978	NA	NA
BRQ6790	BRQ6790	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Thalictrum alpinum	d13c	-28.734	NA	NA
DHF6814	DHF6814	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Thalictrum alpinum	c_percent	43.56	NA	NA
DHF6814	DHF6814	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Thalictrum alpinum	n_percent	1.91	NA	NA
DHF6814	DHF6814	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Thalictrum alpinum	c_n	22.806282722513092	NA	NA
DHF6814	DHF6814	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Thalictrum alpinum	d15n	-4.132	NA	NA
DHF6814	DHF6814	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Thalictrum alpinum	d13c	-29.77	NA	NA
DHJ7568	DHJ7568	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Viola biflora	c_percent	41.31	NA	NA
DHJ7568	DHJ7568	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Viola biflora	n_percent	2.09	NA	NA
DHJ7568	DHJ7568	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Viola biflora	c_n	19.765550239234454	NA	NA
DHJ7568	DHJ7568	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Viola biflora	d15n	-3.176	NA	NA
DHJ7568	DHJ7568	2022-07-27	Gudmedalen	1213	Gud_4	W	3	Viola biflora	d13c	-29.527	NA	NA
BQN2375	BQN2375	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Viola biflora	c_percent	41.67	NA	NA
BQN2375	BQN2375	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Viola biflora	n_percent	2.41	NA	NA
BQN2375	BQN2375	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Viola biflora	c_n	17.29045643153527	NA	NA
BQN2375	BQN2375	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Viola biflora	d15n	-3.652	NA	NA
BQN2375	BQN2375	2022-07-27	Gudmedalen	1213	Gud_4	W	2	Viola biflora	d13c	-27.958000000000002	NA	NA
BQR6942	BQR6942	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Viola biflora	c_percent	41.24	NA	NA
BQR6942	BQR6942	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Viola biflora	n_percent	2.32	NA	NA
BQR6942	BQR6942	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Viola biflora	c_n	17.77586206896552	NA	NA
BQR6942	BQR6942	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Viola biflora	d15n	-3.441	NA	NA
BQR6942	BQR6942	2022-07-27	Gudmedalen	1213	Gud_4	W	1	Viola biflora	d13c	-29.902	NA	NA
EHP6760	EHP6760	2022-07-27	Gudmedalen	1213	Gud_5	C	2	Agrostis capillaris	c_percent	43.58	NA	NA
EHP6760	EHP6760	2022-07-27	Gudmedalen	1213	Gud_5	C	2	Agrostis capillaris	n_percent	2.26	NA	NA
EHP6760	EHP6760	2022-07-27	Gudmedalen	1213	Gud_5	C	2	Agrostis capillaris	c_n	19.283185840707965	NA	NA
